01:26:21 | 526 | CHECKED
01:26:31 | 523 | CHECKED
01:26:40 | 1023 | CHECKED
01:26:44 | 1022 | CHECKED
01:28:36 | 565 | CHECKED
01:29:31 | 549 | CHECKED
01:30:34 | 546 | CHECKED
01:31:36 | 528 | CHECKED
02:30:09 | 1023 | CHECKED
02:31:45 | 339 | CHECKED
02:32:13 | 341 | CHECKED
02:32:53 | 342 | CHECKED
02:35:31 | 337 | CHECKED
02:38:30 | 1023 | CHECKED
02:41:30 | 1023 | CHECKED
02:42:27 | 1022 | CHECKED
02:52:26 | 1023 | CHECKED
02:52:52 | 1023 | CHECKED
02:53:38 | 1023 | CHECKED
